event_date,country,admin1,location,latitude,longitude,event_type,sub_event_type,fatalities
2024-04-21,Ukraine,Sumy,Mykhaylivske,50.8253,35.2997,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-21,Ukraine,Sumy,Zapsillia,51.0256,35.2211,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-22,Ukraine,Sumy,Pokrovka,50.8019,35.382,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-22,Ukraine,Sumy,Zapsillia,51.0256,35.2211,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-23,Ukraine,Dnipropetrovsk,Pokrovske,47.5429,34.1551,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-24,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-24,Ukraine,Sumy,Myropilske,50.9415,35.3156,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-25,Ukraine,Sumy,Mala Rybytsia,50.9529,35.2125,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-25,Ukraine,Sumy,Turia,50.8952,35.3546,Explosions/Remote violence,Air/drone strike,0
2024-04-25,Ukraine,Sumy,Myropillia,51.0273,35.247,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-25,Ukraine,Sumy,Vysoke,50.7481,35.4682,Explosions/Remote violence,Air/drone strike,0
2024-04-25,Ukraine,Sumy,Mezenivka,50.6349,35.3134,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-25,Ukraine,Sumy,Myropilske,50.9415,35.3156,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-25,Ukraine,Sumy,Stepok,50.8508,35.3941,Explosions/Remote violence,Air/drone strike,0
2024-04-25,Ukraine,Sumy,Uhroyidy,50.8629,35.2782,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-25,Ukraine,Sumy,Taratutyne,50.73,35.3743,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-25,Ukraine,Sumy,Slavhorod,50.5889,35.3551,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-21,Ukraine,Kherson,Oleshky,46.6184,32.7189,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-23,Ukraine,Kherson,Oleshky,46.6184,32.7189,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-26,Ukraine,Kherson,Oleshky,46.6184,32.7189,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-26,Ukraine,Kherson,Pishchanivka,46.6496,32.84,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-26,Ukraine,Kherson,Zaplava,46.6314,32.8325,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-27,Ukraine,Kherson,Oleshky,46.6184,32.7189,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-28,Ukraine,Donetsk,Donetsk,48.015,37.8014,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-22,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Shelling/artillery/missile attack,99
2024-04-25,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,113
2024-04-26,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Shelling/artillery/missile attack,57
2024-01-06,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,1
2024-01-06,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Air/drone strike,0
2024-01-06,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-01-07,Ukraine,Kherson,Berehove,46.5715,32.4135,Explosions/Remote violence,Air/drone strike,0
2024-01-07,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,0
2024-01-07,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-01-08,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,1
2024-01-08,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Air/drone strike,0
2024-01-08,Ukraine,Kherson,Mykilske,46.7225,32.8131,Explosions/Remote violence,Air/drone strike,0
2024-01-08,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Air/drone strike,0
2024-01-08,Ukraine,Kherson,Prydniprovske,46.6778,32.7892,Explosions/Remote violence,Air/drone strike,0
2024-01-08,Ukraine,Kherson,Zmiivka,46.8646,33.5835,Explosions/Remote violence,Air/drone strike,0
2024-01-10,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,0
2024-01-10,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-01-11,Ukraine,Kherson,Havrylivka,47.2261,33.8802,Explosions/Remote violence,Air/drone strike,0
2024-01-11,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,0
2024-01-11,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Air/drone strike,0
2024-01-11,Ukraine,Kherson,Yantarne,46.576,32.4419,Explosions/Remote violence,Air/drone strike,0
2024-01-11,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-01-12,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,0
2024-01-12,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Air/drone strike,0
2024-01-12,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Air/drone strike,0
2024-01-13,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,1
2024-01-13,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Air/drone strike,0
2024-01-13,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Kherson,Khreshchenivka,47.3838,33.8245,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Kherson,Molodizhne,46.7306,32.6885,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Kherson,Zmiivka,46.8646,33.5835,Explosions/Remote violence,Air/drone strike,0
2024-01-14,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-01-16,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,0
2024-01-16,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Air/drone strike,0
2024-01-16,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Air/drone strike,0
2024-01-16,Ukraine,Kherson,Zmiivka,46.8646,33.5835,Explosions/Remote violence,Air/drone strike,0
2024-01-17,Ukraine,Kherson,Dniprovske,46.5898,32.4684,Explosions/Remote violence,Air/drone strike,0
2024-01-17,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,0
2024-01-17,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Air/drone strike,0
2024-01-17,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Air/drone strike,0
2024-01-18,Ukraine,Kherson,Berehove,46.5715,32.4135,Explosions/Remote violence,Air/drone strike,0
2024-01-18,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,1
2024-01-18,Ukraine,Kherson,Romashkove,46.5989,32.4361,Explosions/Remote violence,Air/drone strike,0
2024-01-18,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-01-19,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,0
2024-01-06,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,26
2024-01-06,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-07,Ukraine,Kherson,Bilozerka,46.6248,32.4425,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-07,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,51
2024-01-08,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-08,Ukraine,Donetsk,Donetsk,48.015,37.8014,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-28,Ukraine,Sumy,Mykhaylivske,50.8253,35.2997,Explosions/Remote violence,Air/drone strike,0
2024-01-08,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,44
2024-04-28,Ukraine,Sumy,Pokrovka,50.8019,35.382,Explosions/Remote violence,Air/drone strike,0
2024-01-08,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-28,Ukraine,Sumy,Stepok,50.8508,35.3941,Explosions/Remote violence,Air/drone strike,0
2024-01-09,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-09,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,52
2024-04-28,Ukraine,Sumy,Vysoke,50.7481,35.4682,Explosions/Remote violence,Air/drone strike,0
2024-01-09,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-09,Ukraine,Kherson,Zmiivka,46.8646,33.5835,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Kherson,Dniprovske,46.5898,32.4684,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-10,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,23
2024-01-10,Ukraine,Kherson,Veletenske,46.5716,32.3936,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,39
2024-01-11,Ukraine,Kherson,Komyshany,46.6361,32.5032,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Kherson,Novodmytrivka,46.6107,32.3158,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-11,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Donetsk,Torske,49.0173,37.9613,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-12,Ukraine,Kherson,Veletenske,46.5716,32.3936,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-13,Ukraine,Kherson,Bilozerka,46.6248,32.4425,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-13,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,29
2024-01-13,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-14,Ukraine,Kherson,Dniprovske,46.5898,32.4684,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-14,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,16
2024-01-14,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-14,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-14,Ukraine,Kherson,Veletenske,46.5716,32.3936,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-14,Ukraine,Kherson,Yantarne,46.576,32.4419,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-15,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,28
2024-01-16,Ukraine,Kherson,Chornobaivka,46.6974,32.5526,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Sumy,Zapsillia,51.0256,35.2211,Explosions/Remote violence,Air/drone strike,0
2024-01-16,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,12
2024-01-16,Ukraine,Kherson,Mykilske,46.7225,32.8131,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-16,Ukraine,Kherson,Pidstepne,46.6606,32.8979,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-16,Ukraine,Kherson,Romashkove,46.5989,32.4361,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-16,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-17,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,16
2024-01-18,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,41
2024-04-30,Ukraine,Sumy,Stepok,50.8508,35.3941,Explosions/Remote violence,Air/drone strike,0
2024-04-30,Ukraine,Sumy,Turia,50.8952,35.3546,Explosions/Remote violence,Air/drone strike,0
2024-01-19,Ukraine,Kherson,Chornobaivka,46.6974,32.5526,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-30,Ukraine,Sumy,Vysoke,50.7481,35.4682,Explosions/Remote violence,Air/drone strike,0
2024-01-19,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-19,Ukraine,Kherson,Zmiivka,46.8646,33.5835,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-05-01,Ukraine,Sumy,Zapsillia,51.0256,35.2211,Explosions/Remote violence,Air/drone strike,0
2024-05-02,Ukraine,Sumy,Mezenivka,50.6349,35.3134,Explosions/Remote violence,Air/drone strike,0
2024-05-02,Ukraine,Sumy,Uhroyidy,50.8629,35.2782,Explosions/Remote violence,Air/drone strike,0
2024-05-02,Ukraine,Sumy,Velyka Rybytsia,51.0086,35.1765,Explosions/Remote violence,Air/drone strike,0
2024-01-06,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,10
2024-01-07,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,8
2024-01-07,Ukraine,Donetsk,Kruta Balka,48.1433,37.8256,Battles,Armed clash,0
2024-01-08,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,7
2024-01-11,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,18
2024-01-12,Ukraine,Donetsk,Kruta Balka,48.1433,37.8256,Battles,Armed clash,0
2024-01-14,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,17
2024-01-14,Ukraine,Kherson,Pishchanivka,46.6496,32.84,Battles,Armed clash,0
2024-01-16,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,22
2024-01-16,Ukraine,Kherson,Pishchanivka,46.6496,32.84,Battles,Armed clash,0
2024-01-16,Ukraine,Kharkiv,Synkivka,49.7634,37.7053,Battles,Armed clash,0
2024-04-27,Ukraine,Sumy,Stepok,50.8508,35.3941,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-18,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,45
2024-04-27,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,119
2024-04-27,Ukraine,Sumy,Zapsillia,51.0256,35.2211,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-28,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,118
2024-04-28,Ukraine,Sumy,Uhroyidy,50.8629,35.2782,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-29,Ukraine,Sumy,Turia,50.8952,35.3546,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-05-02,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,112
2024-05-03,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,159
2024-04-30,Ukraine,Sumy,Mezenivka,50.6349,35.3134,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-05-01,Ukraine,Sumy,Hrabovske,50.6984,35.4544,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-05-01,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,35
2024-05-01,Ukraine,Kherson,Kherson,46.6558,32.6178,Strategic developments,Disrupted weapons use,0
2024-05-01,Ukraine,Sumy,Stepok,50.8508,35.3941,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-05-02,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,38
2024-05-02,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-05-02,Ukraine,Sumy,Zapsillia,51.0256,35.2211,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-05-03,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,53
2024-05-03,Ukraine,Sumy,Myropilske,50.9415,35.3156,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-05-07,Ukraine,Sumy,Myropilske,50.9415,35.3156,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-05-07,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Shelling/artillery/missile attack,26
2024-01-01,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-01,Ukraine,Kherson,Berehove,46.5715,32.4135,Explosions/Remote violence,Air/drone strike,0
2024-01-01,Ukraine,Kherson,Bilozerka,46.6248,32.4425,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-01,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,0
2024-01-01,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,54
2024-01-01,Ukraine,Kirovohrad,Kropyvnytskyi,48.5153,32.2545,Strategic developments,Disrupted weapons use,0
2024-01-01,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-01,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-01,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-01,Ukraine,Kherson,Yantarne,46.576,32.4419,Explosions/Remote violence,Air/drone strike,0
2024-01-01,Ukraine,Kherson,Zmiivka,46.8646,33.5835,Explosions/Remote violence,Air/drone strike,0
2024-01-01,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-01-02,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-02,Ukraine,Kherson,Berehove,46.5715,32.4135,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-02,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Shelling/artillery/missile attack,1
2024-01-02,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,39
2024-01-02,Ukraine,Kherson,Komyshany,46.6361,32.5032,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-02,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-02,Ukraine,Donetsk,Terny,49.0969,37.9631,Battles,Armed clash,0
2024-01-02,Ukraine,Kherson,Veletenske,46.5716,32.3936,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-02,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-01-03,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-03,Ukraine,Kherson,Bilozerka,46.6248,32.4425,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-03,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-03,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,16
2024-01-03,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,28
2024-01-03,Ukraine,Kherson,Komyshany,46.6361,32.5032,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-03,Ukraine,Kirovohrad,Kropyvnytskyi,48.5153,32.2545,Strategic developments,Disrupted weapons use,0
2024-01-03,Ukraine,Kherson,Novodmytrivka,46.6107,32.3158,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-03,Ukraine,Kherson,Veletenske,46.5716,32.3936,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-04,Ukraine,Mykolaiv,Chornomorka,46.6517,31.5139,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-04,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,1
2024-01-04,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,35
2024-01-04,Ukraine,Kherson,Novodmytrivka,46.6107,32.3158,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-04,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-04,Ukraine,Kherson,Veletenske,46.5716,32.3936,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-05,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,0
2024-01-05,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Air/drone strike,0
2024-05-08,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,20
2024-05-08,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,126
2024-05-08,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-05-08,Ukraine,Sumy,Riasne,50.6896,35.3945,Explosions/Remote violence,Shelling/artillery/missile attack,0
